track_id,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo
5e9DrLUUZraUE7mmniufjn,55,240952,0.647,0.567,-8.971,0.0328,0.0318,0.133,0.374,125.871
2z3HKlpENvfz1Am2MNF2pL,57,199594,0.322,0.213,-14.915,0.0318,0.611,0.113,0.16,160.389
33JX2be3eKVhl5xk8YQhVc,48,317280,0.482,0.381,-13.93,0.0311,0.455,0.114,0.42,81.712
29Ns3avs48iQhNQgrHMEkm,54,231965,0.393,0.207,-11.865,0.0392,0.877,0.104,0.262,163.99
2XDxQ3VzovLzh60zgOaNEi,53,200800,0.423,0.207,-8.811,0.0289,0.887,0.0948,0.209,149.664
0J4sK2VO75cRSVoj0FokQn,60,261665,0.522,0.152,-14.996,0.0303,0.788,0.148,0.133,144.055
7bpR5j22mNID1pXwgRcZP1,54,231605,0.547,0.313,-7.982,0.0315,0.612,0.111,0.261,133.737
1U1GtaJeYwGsPgqV9Me5bb,62,306200,0.504,0.321,-13.807,0.0316,0.149,0.147,0.577,170.134
34p2uL1CvmaHn3uLfOKt8d,51,224847,0.466,0.161,-14.498,0.0492,0.979,0.231,0.171,139.167
2EKxmYmUdAVXlaHCnnW13o,61,250063,0.619,0.28,-10.238,0.0317,0.73,0.103,0.292,129.948
1jkBuvWI9IGEz9thXiKOlP,51,201933,0.596,0.429,-10.16,0.0377,0.775,0.0962,0.229,148.086
7K36drJq6lInkW6Kkojucp,63,158013,0.645,0.169,-15.744,0.0317,0.844,0.109,0.178,167.826
4PuUa8e5s7P3Zv1IdCGIsa,65,296386,0.522,0.256,-11.216,0.0258,0.86,0.142,0.13,76.349
72SPsHheqN6J3sI520jT9E,64,160453,0.681,0.168,-13.397,0.0291,0.793,0.109,0.29,128.615
52J3WARiRHMtXbFXUWrVgu,57,182442,0.736,0.364,-5.966,0.0349,0.741,0.0932,0.371,110.023
03VNgdCL9t8aPyvwZecglI,54,181360,0.451,0.528,-6.984,0.0364,0.366,0.0811,0.527,139.28
3M6NL7PxIDZ3ArfPrBUTUP,37,169318,0.371,0.674,-3.72,0.0488,0.169,0.0889,0.92,87.603
7jJH8F3PHlNvxfqEAAfFDl,63,218573,0.731,0.572,-7.889,0.0445,0.105,0.133,0.947,154.038
6JNEDSev5Tp5VQR04SEBfV,53,149160,0.69,0.334,-5.626,0.066,0.947,0.0895,0.8,74.721
1gRa1tyGV1GY60QgU5DkQH,0,183293,0.594,0.307,-13.062,0.0249,0.796,0.15,0.24,94.026
5DUAKXpyv3nL50PnAQbPS0,36,169266,0.608,0.917,-5.341,0.0601,0.236,0.13,0.936,117.875
6OCsvPU6P84wJ0erggCRv4,0,272640,0.687,0.494,-9.421,0.0505,0.324,0.0867,0.621,93.269
7qJtNgmUyzy3R86vJwk9Wp,0,272640,0.687,0.494,-9.421,0.0505,0.324,0.0867,0.621,93.269
6hy5eqMQ36KAChR1ZZ05zc,55,176509,0.652,0.15,-12.699,0.0363,0.923,0.102,0.361,104.018
4Gcx0DkgBVticyPDpezwg5,57,179886,0.765,0.241,-8.865,0.0373,0.873,0.111,0.182,123.95
0fUB9bwvKLRpOB18YZHz5N,54,184200,0.589,0.249,-10.086,0.0329,0.717,0.106,0.363,150.096
0I0l2Oo5zjpCEphpDJL0Pm,44,447306,0.588,0.604,-7.602,0.024,0.343,0.252,0.351,92.02
4v0RBzYNzTknP6d0zN2VQb,51,108346,0.735,0.203,-13.237,0.0539,0.854,0.105,0.479,113.913
1FQH1FxPwwIj9aKyPBDf9b,42,160768,0.655,0.147,-14.409,0.0371,0.88,0.266,0.328,116.103
4YgEwanzISFU4xa27saTux,47,304320,0.363,0.819,-3.128,0.0634,0.0591,0.0988,0.468,122.527
7pKMoXeiCv40wbrjII06VO,54,201508,0.473,0.263,-8.609,0.033,0.814,0.142,0.315,87.145
5MYPzdIWgx3pMLRGlq2fVq,73,241132,0.676,0.768,-5.695,0.0294,0.149,0.345,0.493,105.999
2Qw1KFrJ1q6qHXxWGh51kC,56,263710,0.41,0.221,-11.673,0.0315,0.768,0.106,0.228,139.529
66V40iz2mphPbYvuJVj13i,56,246345,0.439,0.217,-13.166,0.0413,0.933,0.126,0.373,144.413
4Bo6FwC7Oe9zywSZc6q7hO,59,257173,0.582,0.347,-14.769,0.0305,0.317,0.111,0.0797,97.957
6Xbi3gOwMal0Ds3ETvBBwe,57,159012,0.426,0.127,-13.287,0.0648,0.863,0.0993,0.149,62.535
6QXolVfFVjUHPp5TVzsjIF,56,178546,0.696,0.261,-12.107,0.0361,0.737,0.11,0.361,136.053
71ehTADpxs85ULrZgSEKCy,57,268800,0.549,0.24,-7.778,0.0338,0.947,0.106,0.167,119.58
4zYkSXrfgJyrNkNv3mTiIZ,51,197850,0.541,0.192,-13.995,0.0282,0.893,0.193,0.317,139.938
1nFJAKHt0jgzVogbNJT3Zz,48,222400,0.662,0.711,-4.924,0.0279,0.0686,0.085,0.352,119.989
1RZkqIEM5aV000fKgz9J46,52,142379,0.665,0.185,-13.852,0.0381,0.913,0.334,0.458,82.474
0n3E6m57nDZJDyUHllaMDp,54,194667,0.591,0.175,-12.959,0.038,0.927,0.133,0.352,139.902
2gBYjMXW65daBB1elr68JK,55,212400,0.489,0.183,-14.769,0.033,0.907,0.106,0.486,79.961
1FF6TogE9ELY71XnLPoEv6,41,196304,0.618,0.083,-23.665,0.057,0.745,0.146,0.597,90.865
6G8xunNOicxhPPq9sG2raG,49,230868,0.664,0.319,-8.149,0.0271,0.862,0.121,0.258,105.036
6LsHKNorX6fPBNcGxU1jQZ,37,186738,0.408,0.266,-12.9,0.0404,0.875,0.104,0.35,143.651
1uxm47Qn1JhUWZHQfcY6w1,52,193536,0.623,0.132,-13.668,0.035,0.893,0.217,0.266,82.105
2nBrIzKacrNdIxs90FlsT1,58,196819,0.494,0.214,-11.041,0.0363,0.92,0.107,0.35,125.981
5mdjfBsyzl78NQI4sI4IzR,48,201440,0.374,0.183,-13.225,0.0281,0.897,0.109,0.134,82.042
7mQmu0JSoEyYU763IJXhIA,56,204998,0.559,0.455,-8.937,0.0306,0.421,0.103,0.396,159.985
08feveJTNL1OMLSrdoHQ6Q,46,219093,0.642,0.408,-8.168,0.0396,0.729,0.185,0.411,119.81
4ngv7whSPSAwD8ZP3zMHsd,55,171800,0.48,0.618,-7.335,0.0501,0.844,0.325,0.344,82.051
24UxG3p1Ghtc5ejJtGBoeL,54,211624,0.271,0.0937,-15.035,0.0367,0.939,0.108,0.147,164.721
4yRlTvPVfEyhXfp6GZurq9,57,196240,0.594,0.695,-8.872,0.0259,0.19,0.119,0.172,104.977
5xQTEPjGsLuvwnnvyK3fAA,49,199459,0.574,0.344,-8.995,0.0345,0.421,0.0804,0.0987,147.924
3Mq1SOKwAPYgE0ZtPzvWZZ,55,169253,0.647,0.298,-7.91,0.0311,0.861,0.12,0.31,106.244
38ssTLOvoZyL4CLa4ImDG9,51,137066,0.486,0.0399,-21.56,0.0405,0.953,0.115,0.155,95.066
0njuNwIyB3DoBHC0SFUkOr,39,128798,0.734,0.0423,-24.831,0.0583,0.916,0.108,0.14,123.905
5sdliaZjk3rVGuT13UVhxn,60,257972,0.711,0.231,-13.033,0.0346,0.832,0.105,0.186,125.062
2Dz5WpEWA0vhnMmEPYiZ2y,60,146066,0.629,0.174,-9.697,0.141,0.616,0.118,0.305,134.295
5w8Cu20Yt1ZNQuVdcafTYC,53,172708,0.615,0.406,-12.619,0.0358,0.541,0.0982,0.541,166.035
1FHCU1rDAeaPsBW9byjJ0Q,64,246280,0.503,0.357,-9.36,0.0272,0.727,0.128,0.438,136.135
0x26yM2rrvtoHGRXXzppx3,34,331984,0.45,0.183,-9.003,0.0309,0.762,0.11,0.219,61.192
0Kt5AHOpQAkEsHAuPeB0le,50,216052,0.525,0.461,-9.489,0.0878,0.775,0.362,0.202,147.997
07m8PuXxxv5J4qPEDq6ZkK,65,243933,0.555,0.934,-5.04,0.113,0.00268,0.122,0.422,144.874
1YjMWOorkBaP4MdKkKtp4y,56,199786,0.678,0.363,-10.9,0.0318,0.872,0.0798,0.543,75.004
0KF5nzdiqZlxVK68MPITst,57,256933,0.555,0.452,-9.636,0.0554,0.694,0.0595,0.321,179.921
1pV4cJaYl9ovK0GcSjH1hy,43,279916,0.586,0.396,-9.953,0.0319,0.896,0.0992,0.16,142.591
2fSIF8CJhoc9CJhF9vJDXp,64,250866,0.588,0.142,-15.196,0.0329,0.863,0.0953,0.288,119.656
6J0bdIZElZMymahgVWRE9B,58,94053,0.724,0.652,-6.869,0.0247,0.46,0.101,0.75,106.911
5sVyefkGgQeYCgnqr4KslQ,64,231813,0.567,0.224,-10.024,0.0299,0.887,0.109,0.2,124.44
1MGIxsVtqK2npdPmI8Dj0D,35,150047,0.544,0.839,-8.991,0.0568,0.784,0.341,0.967,87.609
4M4suTUnAYZocl09XEKBZN,36,216773,0.555,0.68,-8.358,0.0323,0.126,0.0506,0.903,84.518
2C9ePPz58he8jmYEod9pvT,54,145771,0.69,0.306,-9.193,0.0356,0.805,0.0968,0.424,115.671
4j0xGuo8Z47wfBiVunT6VR,43,279260,0.513,0.317,-17.036,0.0363,0.365,0.118,0.177,84.853
0JzOJIS7ktLq5Ux6LtYJuW,49,162963,0.494,0.152,-9.843,0.0313,0.947,0.123,0.304,134.178
298xJ2nBaWWS0Je5rtlSxT,55,166189,0.634,0.267,-7.396,0.044,0.841,0.11,0.391,143.514
33SH8ZC36EzoRstHbaFE72,54,244188,0.694,0.471,-8.62,0.0281,0.411,0.233,0.466,95.003
18PrtmAcNMgZNy1edWuXGb,55,165067,0.643,0.11,-14.28,0.0294,0.876,0.112,0.152,101.995
4CU3t2c3TIpmzX44P1VCFi,39,208571,0.422,0.41,-14.151,0.0467,0.00855,0.104,0.354,83.952
0dnRlO7IDzbN9ixVld7hz6,51,189240,0.543,0.288,-8.608,0.0258,0.667,0.113,0.293,95.435
1XW1lKfocLOAUdp8rUQoNC,52,182553,0.332,0.282,-7.257,0.044,0.825,0.104,0.234,187.057
1TZBg0IBHvqfSAlHvVd8eH,56,183093,0.43,0.121,-15.148,0.0404,0.908,0.161,0.461,91.211
5j5OayPyUCnJSK0RynvqgK,48,243724,0.432,0.197,-9.251,0.0414,0.87,0.11,0.348,163.985
4WtqjjSiGYHORMr6VX3td1,41,322146,0.592,0.769,-5.268,0.0311,0.319,0.137,0.385,102.033
0Pi3Ua6fJV1Yx5MGXhfybT,40,209554,0.733,0.297,-14.452,0.0359,0.935,0.108,0.766,103.953
0c99BUd87HQfzgUUQqRyds,57,198403,0.394,0.249,-10.484,0.0396,0.927,0.115,0.329,79.549
7JRJOLKHz88pR0YS4pVCao,53,67746,0.41,0.234,-15.236,0.0421,0.798,0.108,0.19,93.72
0xlyMQ56pZAoGuLCs7GH90,30,129032,0.48,0.158,-15.239,0.0807,0.809,0.117,0.498,86.107
5dH4xnErpUOIDrGySWGkfJ,49,218004,0.255,0.625,-8.31,0.0323,0.63,0.0976,0.191,84.611
2Sg5gtKvSiRf7TBjI0ObF2,26,222911,0.524,0.328,-10.001,0.0403,0.817,0.118,0.599,99.941
2AHZHeLTPuGILKyr4l8uTU,53,206693,0.464,0.653,-7.514,0.101,0.199,0.0979,0.416,162.196
3JKLrIrHpbHtDU1oeYtbYD,52,246979,0.659,0.331,-8.987,0.0321,0.809,0.0996,0.0877,105.01
2CsHDQ1WFLQBBpIEuLcL3z,51,282950,0.592,0.49,-8.508,0.0263,0.395,0.333,0.437,99.994
24Gm1mIhO28NmgT17S95JE,35,222626,0.467,0.851,-4.203,0.0526,0.000353,0.33,0.644,93.873
6j9kSGlYLZdZ9sZkY9DjzY,54,219692,0.564,0.391,-7.655,0.0311,0.478,0.127,0.101,130.03
2UJy2HHo4afrQbI5FizxLM,50,170786,0.498,0.384,-10.752,0.0976,0.818,0.13,0.25,79.856
7HSk4yGZxfjOkHyOvZrBQZ,53,70133,0.386,0.428,-9.949,0.0295,0.951,0.162,0.73,172.311
2Jhx81CSHw8xWwBqRM2mZR,48,200346,0.702,0.259,-9.73,0.0403,0.878,0.108,0.246,120.102
5P6ZBMWS66FVo6deJaDdHy,49,229653,0.747,0.265,-14.141,0.0354,0.745,0.11,0.2,138.017
5SgFX13gtlQfsNUpoPshwD,35,354213,0.522,0.498,-7.247,0.0257,0.0758,0.25,0.221,145.908
7vu53hQrIoH7UGeh6qcct1,60,183969,0.715,0.438,-6.147,0.0373,0.353,0.108,0.447,81.07
55RMhrPQYA6vLu5YMgXxFD,65,221538,0.642,0.374,-10.606,0.032,0.423,0.435,0.0979,129.863
2KsdoMZsL2ajnjjYUWm1ZT,52,192545,0.354,0.415,-6.578,0.0289,0.797,0.107,0.421,175.537
2fPb58e6f8KxejYDCaARwS,57,233266,0.447,0.158,-7.571,0.036,0.872,0.0816,0.142,140.942
4NxUuupOGPquDhy1yFIZK3,59,193695,0.687,0.748,-4.54,0.0785,0.24,0.373,0.872,88.944
0avtLG17MT8kDf9xc67Niv,50,205800,0.588,0.914,-7.442,0.0341,0.832,0.103,0.971,128.553
6jI7y83WjuyBne9b3IvdSs,49,272612,0.456,0.205,-8.437,0.0313,0.92,0.149,0.161,117.663
0ngtyvPUKR4YTtkVKvZP02,54,211240,0.512,0.248,-10.359,0.0275,0.75,0.114,0.158,109.692
5PoaNLRYLL7rywHSPUOZs8,52,204293,0.582,0.282,-9.229,0.0316,0.793,0.0744,0.278,118.019
6DwgZO7AMYelPFwr8WPhpg,46,252386,0.568,0.18,-11.707,0.0284,0.758,0.111,0.228,112.033
5X3w2MfxgMTZkn2mTPQs0u,62,203253,0.71,0.271,-9.541,0.0283,0.658,0.115,0.686,131.88
5PCwedwyeLZQ6xAUIKbwos,32,291332,0.574,0.704,-4.65,0.0318,0.0931,0.136,0.338,117.086
32kyGOJpEOTFKR9wvPSsxJ,33,172373,0.64,0.895,-3.068,0.0316,0.273,0.247,0.94,115.941
0ifc4mq2mVNefgQFmtXQpt,58,161328,0.669,0.854,-5.899,0.0431,0.0653,0.288,0.706,120.035
2gJ3ZOaiWr3jGHwevufOxr,57,220306,0.615,0.358,-9.694,0.0552,0.705,0.113,0.432,146.06
37jsciEAFxwyjXx0kV6aO6,34,192392,0.415,0.619,-7.624,0.123,0.946,0.799,0.739,77.009
22KbVMZekQbkrHGrubQTpQ,55,207228,0.565,0.895,-5.354,0.04,0.194,0.101,0.592,149.919
4RiKD76gS8huCzwWqw0EGC,33,122874,0.586,0.702,-4.418,0.132,0.59,0.146,0.644,177.598
3XFhSbm8EdZD6Cjrm1dNJQ,33,223015,0.564,0.604,-5.055,0.0549,0.0287,0.108,0.341,113.091
3nImoHhXBOqYcdTN8gt9eE,0,155000,0.543,0.359,-6.571,0.0302,0.651,0.0981,0.346,109.735
0B3g35bVxJ42Y0W0I5WBIU,0,155000,0.543,0.359,-6.571,0.0302,0.651,0.0981,0.346,109.735
1igSa6QILI1jyE970ZMYW1,0,155000,0.543,0.359,-6.571,0.0302,0.651,0.0981,0.346,109.735
4AYITlwiumljGdv0NIGR4T,52,224170,0.638,0.287,-11.174,0.0412,0.81,0.0804,0.445,128.025
3YvutLE6lwEyW4WMF5FIi6,21,239004,0.515,0.46,-11.261,0.0436,0.891,0.0874,0.259,140.067
3geIJghtdmVc7GeJio1xlj,50,181311,0.622,0.221,-14.335,0.0583,0.901,0.107,0.297,131.827
1yycinn2WICj4UKGQ9xPjD,55,144653,0.44,0.0353,-20.858,0.0522,0.99,0.108,0.362,181.988
5Z8O4RFAmjA13jrOYIgyXA,46,235135,0.457,0.064,-19.928,0.0339,0.941,0.107,0.0647,147.824
1ABd3bWsG4FCKePjXeVfJG,56,248360,0.649,0.821,-6.483,0.0313,0.0302,0.0843,0.661,121.938
4I18rXWixQBWc8JhTqx6Xn,40,198344,0.495,0.329,-11.661,0.0386,0.652,0.0606,0.0919,72.992
3IORLAm07yxo4T7B8cRET3,21,239697,0.71,0.615,-8.23,0.133,0.0384,0.283,0.746,90.263
4sAX65hbNtEC1lceCdGuMt,55,186334,0.69,0.204,-12.427,0.0301,0.932,0.119,0.525,139.587
7vg5fesQdq5I7Z7XGdyJd5,50,226877,0.596,0.195,-11.02,0.0264,0.926,0.139,0.176,82.114
6Xrq1dAFgZcSi5HuuHe27i,41,273260,0.66,0.743,-8.302,0.0506,0.0329,0.098,0.445,130.025
2TRXV6DoQLjdRrBR6ED6NP,44,196920,0.733,0.657,-6.843,0.0272,0.013,0.317,0.433,109.954
6xXvAzowcCQmoKdDr1oIFJ,57,145056,0.589,0.296,-9.335,0.083,0.842,0.0736,0.611,165.799
5L4G3nwKkd4wykW4BV9sVe,33,196026,0.686,0.377,-9.59,0.0589,0.638,0.128,0.551,92.042
0QzY6rP7C8IWMnpEyuQmC6,56,193027,0.659,0.338,-10.367,0.0376,0.842,0.277,0.495,145.877
3XdStlaHnq3JrmQDCRqEET,32,233280,0.732,0.83,-6.63,0.0309,0.201,0.0802,0.871,111.664
4h3rI4uxGsbA4LsLt1nB2t,35,213091,0.522,0.202,-13.38,0.0861,0.918,0.185,0.457,147.992
2KhS0LVOw9ralhfbcIi7vL,55,253546,0.565,0.698,-8.596,0.0295,0.54,0.124,0.155,120.013
6fPblqm2OhtEKvaUEQzLzJ,33,317400,0.474,0.408,-11.42,0.0332,0.603,0.104,0.238,143.881
0wFSrH6x1iQOdUljUueAcd,46,167616,0.543,0.244,-8.062,0.0511,0.864,0.112,0.29,126.341
1wSZdWFZphxDh6iJhWlIUi,38,211672,0.672,0.644,-9.063,0.236,0.795,0.146,0.549,148.135
5ZpSUdy5wL5Hvwsqz6JCAt,65,274245,0.515,0.769,-5.696,0.031,0.0456,0.0961,0.644,153.046
3mDvi0k4LuCA7ViLf3Qb3O,60,170040,0.759,0.684,-5.751,0.0315,0.269,0.13,0.759,107.948
5D6xoqZwDoqRO5V9rNgxFO,54,267765,0.62,0.21,-9.633,0.0274,0.911,0.108,0.163,98.558
09t3kwndNebf3RV8DZ5pw3,37,250146,0.497,0.254,-11.716,0.0341,0.891,0.122,0.0676,110.864
3yVSlc3y7YWZPAreTHjH9v,34,290480,0.644,0.603,-5.83,0.0263,0.306,0.262,0.516,113.413
5LHruF9uFyPxGpimaknrU8,55,198218,0.45,0.254,-9.873,0.0414,0.827,0.204,0.248,92.644
3SxMBVdL2gxhX5V5dXF9jy,51,225400,0.548,0.3,-12.71,0.0298,0.757,0.0851,0.264,135.902
6XCPQygbj33s7OUxlbo6bX,48,259877,0.521,0.507,-7.007,0.0319,0.0162,0.148,0.153,108.168
0IZJR2XrPdWqHdnpaPixw9,34,288426,0.587,0.842,-6.04,0.0268,0.278,0.163,0.693,97.013
3VIbZxc3oo1eAlb7tcRsG1,51,219363,0.543,0.324,-11.258,0.0316,0.452,0.412,0.181,139.883
3SBzDgdTwHOMSik82ZI6L2,54,208426,0.742,0.636,-6.744,0.0331,0.446,0.0817,0.48,95.002
2hSag78vkaBXqpaDF3serw,32,283480,0.707,0.402,-9.773,0.0251,0.677,0.104,0.313,94.99
3wpZTp7HM8Dv25oExNgCC6,54,205586,0.52,0.308,-11.996,0.0331,0.776,0.115,0.187,125.93
63wsZUhUZLlh1OsyrZq7sz,61,304293,0.392,0.251,-9.845,0.0363,0.807,0.0797,0.508,204.961
2FSkBDGsqZIxcsnKNgtMLx,55,239573,0.531,0.296,-7.594,0.0304,0.84,0.124,0.212,106.359
3e5UDAmMzMUM95PqjVHC4L,55,227128,0.681,0.608,-8.369,0.0339,0.62,0.136,0.315,123.991
2jcDDdBy1foaBC8X9owMrZ,34,243066,0.569,0.861,-4.547,0.0406,0.0425,0.204,0.511,77.983
7KC4B2R255iYIPVG8S7Eey,33,369200,0.707,0.296,-11.633,0.078,0.283,0.0601,0.65,88.006
7DUnyslSCb05yeSmGGTJ81,45,77093,0.519,0.0646,-18.898,0.0433,0.982,0.105,0.395,121.696
2lXGLbSXrSACMa2oelt4TE,33,244840,0.608,0.705,-5.178,0.0253,0.078,0.179,0.621,111.204
6uZroCk7E7L7RhY7NAvC3Y,34,275266,0.585,0.734,-5.365,0.032,0.0334,0.0934,0.413,117.84
6ITdND5IQ7lHzjkyJZSt53,34,330720,0.527,0.89,-5.651,0.0665,0.00433,0.118,0.425,102.644
71vcffc4Yfz0pt9AbaL386,49,163960,0.495,0.22,-11.16,0.0355,0.847,0.0957,0.345,126.618
7wbSp6u3cGj5GTN0lNxZ4X,33,193874,0.628,0.424,-8.539,0.0416,0.395,0.106,0.157,99.696
0HL3y3bsKSARBSP0qaImwb,62,213732,0.639,0.666,-7.775,0.0636,0.271,0.111,0.372,98.384
1yZWcHtL0KMhKadWXG26SG,33,227053,0.245,0.624,-5.606,0.0368,0.11,0.363,0.462,162.586
4N1PJshrO7sHB468RoZQjL,31,215440,0.387,0.526,-7.611,0.0301,0.244,0.105,0.334,130.719
3NrUMv6TqphWgk2PdDdg4H,32,136543,0.539,0.675,-6.987,0.0709,0.188,0.198,0.719,142.041
42mkE3wbofBNickLHgdVlo,32,223707,0.487,0.837,-5.865,0.0623,0.0133,0.102,0.207,160.025
3Re0unscFRNOkwwEGtxhCO,54,188181,0.529,0.24,-9.066,0.037,0.938,0.0659,0.487,131.266
4H7MpMZ4p3Cc06B11bcgL7,50,171760,0.666,0.289,-12.404,0.0317,0.641,0.109,0.415,109.965
7AKxbxzkxm2ERWrd1ggniO,58,306243,0.451,0.0318,-19.933,0.0421,0.983,0.0989,0.148,123.985
6JAXWoK53LV3hYARf4TzzP,49,192389,0.359,0.208,-10.567,0.036,0.943,0.0931,0.105,83.155
7zCuUs0JXXPIH7GA8tWwii,52,218472,0.403,0.237,-10.001,0.0391,0.906,0.111,0.163,144.174
5LuSu8fS8PGCH88EDPLYcy,49,177818,0.693,0.111,-12.356,0.0379,0.937,0.0858,0.247,110.813
4nmjL1mUKOAfAbo9QG9tSE,53,251266,0.598,0.819,-2.619,0.0911,0.00081,0.218,0.878,158.115
4A6GiKusHlmrtqCyKAyPg2,54,239400,0.596,0.27,-11.486,0.0265,0.785,0.0647,0.155,100.006
6y4PDihMDJdFRjhunzpJ6s,50,241413,0.589,0.334,-10.08,0.029,0.832,0.133,0.208,80.036
45SbQo5bq8f0hNdB70IyFC,57,216800,0.735,0.275,-8.994,0.0304,0.746,0.131,0.294,116.004
4l2fpkIEUWv7G9DNp9M2nr,53,161306,0.605,0.168,-11.388,0.0496,0.887,0.12,0.398,119.836
1wflx5YklLYToaIbXkrZSq,57,153105,0.612,0.107,-15.867,0.0302,0.936,0.109,0.637,78.393
0RRZxVYjfY3jWT4XiYAW7k,49,202167,0.568,0.177,-11.277,0.0374,0.93,0.0905,0.354,103.822
6f9qzNP6elRi8i2NgqGoE5,52,173426,0.451,0.0665,-13.862,0.0516,0.967,0.109,0.349,64.289
39dhIbeOy13KQlVlLM0m8G,51,144644,0.595,0.0477,-14.672,0.0662,0.923,0.0909,0.513,118.162
3m0jiOJfxIqGGsRKMOA2uQ,46,212760,0.307,0.11,-15.253,0.0388,0.733,0.111,0.32,201.008
6IiFTtc2ipIXW5HzwFzOjh,41,241758,0.3,0.27,-14.397,0.0371,0.9,0.1,0.214,144.589
2JI53ZVCxMucM68UpCtZ5C,57,169600,0.731,0.191,-11.359,0.122,0.735,0.131,0.274,149.91
5NqGfELjcdvRIUuhgZJ34W,50,306626,0.545,0.745,-3.098,0.0286,0.0452,0.0907,0.413,106.094
0Bv0qHGKNiwzDtHzXrjmIn,42,214466,0.356,0.23,-16.957,0.0519,0.923,0.112,0.11,129.532
7z2DKGAsPPdxOwTzMaVYD4,47,160466,0.432,0.796,-7.262,0.0606,0.000153,0.266,0.271,141.868
2XW4AAjfBQTzp7Oe1tU702,55,178826,0.693,0.664,-5.852,0.0336,0.0309,0.223,0.436,132.059
7Afr3PKTtlFGHGiXYgnv6P,56,138506,0.624,0.334,-11.89,0.0391,0.321,0.113,0.397,157.92
5CijCh8uOTWZO9DQpYwAXw,49,230613,0.423,0.572,-5.109,0.0347,0.0158,0.231,0.17,165.394
6xAjAocTRpKamQlCy50RRQ,50,111842,0.555,0.0879,-12.141,0.0477,0.968,0.096,0.428,84.174
0voYwjeuMfvXlF76oesZKu,56,183213,0.496,0.391,-9.844,0.0311,0.826,0.108,0.492,108.868
6xMm545wcSYbhNFB2Jr2EP,52,220507,0.671,0.299,-10.582,0.0284,0.753,0.0975,0.286,95.008
7pq5vONxrAy8T773nhkiW3,50,248506,0.379,0.267,-8.981,0.0293,0.605,0.152,0.229,135.198
2dS2710jYUM8gE2V1KC3uG,53,269986,0.499,0.209,-16.668,0.0305,0.882,0.088,0.138,82.892
2jcdviEbZPIpwM10JBQNYc,33,272773,0.649,0.336,-12.053,0.0299,0.27,0.137,0.47,71.967
6wVxhM5GJiZCro0xPWox6g,54,189646,0.746,0.257,-9.878,0.0312,0.772,0.107,0.348,132.032
7oyFihJppZYPP7o0NfoHnZ,50,262820,0.393,0.268,-6.741,0.0385,0.697,0.11,0.225,110.456
2a0WwSvmFdXPTdDMilPA1y,54,195213,0.629,0.673,-4.379,0.0262,0.294,0.139,0.419,114.243
0vxlqUrmgsiyAWOHaAfnSK,55,228311,0.458,0.363,-6.473,0.032,0.892,0.155,0.492,134.252
78ylzQxu8Ht3gbFq5hI9Vo,32,155792,0.452,0.268,-9.405,0.0311,0.961,0.119,0.265,66.805
1BZnc6VaggPnrQyjem5Dpf,33,256506,0.616,0.791,-6.246,0.0293,0.0599,0.318,0.589,126.764
2K3jLUSLeHrPMA3nKvP1jT,50,240000,0.619,0.278,-7.072,0.0267,0.836,0.121,0.233,129.948
674WNL7f5Xo8XxtipzB3ao,56,193333,0.634,0.176,-14.703,0.0307,0.931,0.136,0.335,107.974
73Nw51XTNstlk3Wu1K26cB,63,273066,0.549,0.437,-8.64,0.0313,0.682,0.224,0.688,153.604
5OWl1kO0gRlPxmp1wFyIWZ,48,162309,0.292,0.339,-13.153,0.032,0.923,0.111,0.343,100.69
5QjuTblPokfD03fkfHUuVK,54,190106,0.504,0.0273,-21.441,0.0415,0.931,0.109,0.395,120.24
2oLaalXlOgiJ70CaI992BA,31,319320,0.636,0.869,-5.095,0.0284,0.129,0.272,0.369,124.183
0rQ146AWbwiDC1DheKXJxm,31,237093,0.486,0.913,-6.416,0.0616,2.45e-05,0.225,0.334,136.073
5ZUObJNpVt2l9GogUSfALc,60,235586,0.396,0.198,-9.096,0.031,0.912,0.0972,0.19,138.624
1jyddn36UN4tVsJGtaJfem,67,231840,0.578,0.727,-4.872,0.0332,0.0304,0.172,0.885,170.593
73JI06Eznb1N22KHpo3HL7,33,163666,0.684,0.509,-7.608,0.0334,0.571,0.402,0.69,132.297
0YG5wOXVpvNUyPihvr1zsa,32,122026,0.623,0.567,-7.779,0.037,0.831,0.104,0.929,129.949
0wKt65XM5Wit3QH7lZtESU,31,165799,0.228,0.574,-7.959,0.0421,0.517,0.128,0.389,182.379
6339iq4yAm87arKgnNc922,0,160666,0.809,0.313,-12.182,0.0428,0.876,0.112,0.35,114.955
6mFsYlDjG2Esy5hXhNy78t,31,195640,0.482,0.772,-5.128,0.0318,0.0265,0.269,0.586,129.91
7c0YUDcJreOv1OoBGf1KdH,45,254296,0.425,0.249,-12.219,0.0355,0.87,0.124,0.235,123.632
3V0NxWbbUTa3BUAnchm11i,56,256361,0.298,0.044,-20.176,0.035,0.983,0.101,0.115,85.708
3c8k1iPo45JM4fKvIfumwh,45,297266,0.468,0.254,-11.839,0.0303,0.938,0.107,0.242,135.862
5oDDFjWMz0KiMmRzWSFfQ6,42,170125,0.507,0.191,-16.342,0.0408,0.99,0.108,0.221,132.131
5TIXBnwtMYwgC9yc1QjFp7,46,273026,0.515,0.249,-10.108,0.044,0.793,0.102,0.213,108.89
